id,customer_account_id,side,instrument,quantity,price,amount,created_at
tr_f491c64a4c3f4f1cb7c91c91e098e1e0,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:25.702Z
tr_e80ab4bf158244439b0b674b4f01d9da,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:22.244Z
tr_5ca0b32eefd849679e6a8a5694ebccb2,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:19.757Z
tr_6c7b091f61d24a1795450fe120e716e9,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:18.883Z
tr_1c137f463b5f4396a5f31c7769a60a36,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:15.546Z
tr_e1c7ba7a1b4d44a8b88e93d4e47a73bc,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:15.158Z
tr_db139556698143dc84a5c7df46180bf4,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:13.955Z
tr_6f98b2e507594d46b9d9daf02217ba20,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:13.840Z
tr_378b08a6c4d64fee9169542e7df6b28d,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:13.788Z
tr_e37b3af780cd40ba84f497a385b7d294,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:13.217Z
tr_375463c9fce449b8956b1e439f169ca3,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:13.170Z
tr_61477bb77c6d4e51b8860b1812537026,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:11.957Z
tr_269562c9452b46beab1db7c2ec32a454,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:11.420Z
tr_36ca006e2416434da082aca582f1c31c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.966Z
tr_8c546c72066d40229ad72bb143940bbb,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.961Z
tr_7590b825dd3747af956b9d052461f12a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.771Z
tr_29b4974e83bc46f4a0e2e36accf7208a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.347Z
tr_7a4f8b45051545488c6638c11c35201c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.212Z
tr_0f51cb96799e497db3be15bf3c55a408,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:10.207Z
tr_44c5165106ef42cea873b494aa279d71,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:09.764Z
tr_0481c15530b44b988f2161325043d7fc,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(872580,4,EUR)","(174,2,EUR)",2024-09-04T13:32:09.745Z
tr_f53de91bf2dc476fba080c12ce0ae3ca,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:09.689Z
tr_742352452d6c4e0db1a27ace1fd2743f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:09.469Z
tr_a1a17e2d4cfc4ee2ae13365538e3ff62,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:32:09.383Z
tr_35dccb3ab7d841daa01f404460a4ecd6,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(872580,4,EUR)","(349,2,EUR)",2024-09-04T13:31:59.258Z
tr_4d89b29a302c4e89b335e235dae04a8a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:31:51.481Z
tr_83bab4cebfea4970892336c651102c3a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(872580,4,EUR)","(523,2,EUR)",2024-09-04T13:31:41.681Z
tr_20347d30cdb84215b5846de624aea97a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:38.896Z
tr_148c9f98cb344bd0b353c905da953235,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:35.175Z
tr_e9e078cc032748819bb548b5b86476de,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:34.481Z
tr_b62a9156cb584854a519cae887c65f65,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:33.626Z
tr_29da36a358ee4b1993204bfcba2bf6e4,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:33.565Z
tr_dc0dd17647694142a32080716462512e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:32.991Z
tr_5c4a751cf08f4937846447eaa213fc4e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:32.784Z
tr_34f5a5eb80b641e9ac456c54bfa3150f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:32.691Z
tr_4e47e8ba7ea94d66bd25a964ecca9669,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:32.598Z
tr_17d6345832d94c9b95112bc76ddbea61,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:32.190Z
tr_cb6410aaabdd4a6e8de3e13c72afd2ea,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:29.535Z
tr_4270c5d9221b4b3e8f84c934c3e18041,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:26.811Z
tr_d49cc482dda54a34b1c71ad8b8f2dd67,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:26.635Z
tr_ec8408fed6c941cf9471570207a26bc1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:25.986Z
tr_f2365473adbe47029867cd5cca614fb8,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:24.253Z
tr_2fc80b21cda642bc81894071194e8c48,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:23.800Z
tr_3af4290bde4e4145b1d5ff744fc8f135,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:23.755Z
tr_a1739f91a22f4c12a7cf9f287aaeeb0d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:21.325Z
tr_349cd3f88a324ec4ad00aa8b7373c655,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:20.927Z
tr_7555d12354fb4b21bf4c9dc59073eeaf,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:19.700Z
tr_ff38935a5a974361bc19ee81b67463d0,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6601,5)","(1515000,4,EUR)","(1000,2,EUR)",2024-09-04T13:30:18.835Z
tr_37b154b406034859b990e53455b4d96d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:17.091Z
tr_40242526a2a2450cae65cae2d4e787fa,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:15.114Z
tr_e6608bb52059423c907cce8c37fc1285,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:14.506Z
tr_6ee49aae3d734b9ca40843dd72a1edbc,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:13.495Z
tr_e5c9c5d1f8904313a7491148e61f8b1f,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:12.462Z
tr_0416f0af0f88445fb0b59ebd1eb1afce,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:12.427Z
tr_a168356578f748f0ba0cd7cf25cbf01c,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:11.969Z
tr_3ea4f1fb33224efd90e460daf7bc987e,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:11.388Z
tr_3e5bdae6fd364b8994305069aee968ae,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:10.264Z
tr_57563601262e433da1069686944229ee,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:10.171Z
tr_6fe39bb710cd4a39a6e6cf26b474cbda,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:09.918Z
tr_72f1db5e865b4197ab50155b42a78061,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:09.382Z
tr_46dcd860cab14ef4ae6cf3895ac45dd9,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:09.227Z
tr_a36566d83a014f7ab972b633c3126cbf,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:09.056Z
tr_5c3ff127ed43402099d3e10a1eaefed6,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:08.752Z
tr_1f3c26bb725a4be6a6774fe66271432a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5726,5)","(873200,4,EUR)","(500,2,EUR)",2024-09-04T13:30:08.742Z
tr_1d2d130a6ebd4f0980ebd2f633b44e7f,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BGV5VN51,"(8828,5)","(1132800,4,EUR)","(1000,2,EUR)",2024-09-04T13:30:08.419Z
tr_47dad4d450ff427e8d9ec3c6ec5cf768,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0F09,"(5117,5)","(1954200,4,EUR)","(1000,2,EUR)",2024-09-04T13:30:08.163Z
tr_49aa17c1d26240098cbcafece9a0a0b1,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BKWQ0H23,"(4112,5)","(2432000,4,EUR)","(1000,2,EUR)",2024-09-04T13:30:07.783Z
tr_f771d192b0a340bfa9ad9d847cda8863,cusa_8b5cdcde2c634c55be369311116be274,buy,IE00BYXYX521,"(39231,5)","(254899,4,EUR)","(1000,2,EUR)",2024-09-04T13:30:07.359Z
tr_00bced6486ce4a0c984fc8fda6343e2e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:54.234Z
tr_43fc25c06f6e458ab571d28a6efe187e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:44.764Z
tr_71d72aed134f4f9cad0fe51eb30cd7ca,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:36.425Z
tr_aa91f9ab2cda4408a5aea4b119ae0f58,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:28.387Z
tr_a5be62067f3b48ec922905e84ea6da7f,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:19.326Z
tr_c15e4040dd8a4fc0a18a7ee9e86cf707,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(883840,4,EUR)","(530,2,EUR)",2024-09-03T14:27:11.938Z
tr_7e1cb55cbf2f44ce82dadc6f367aaf0a,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6564,5)","(1523400,4,EUR)","(1000,2,EUR)",2024-09-03T14:26:53.252Z
tr_b15816d464044f5fb6af0fdbddd71951,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:50.200Z
tr_ce8532ae2d1e4c09a8060a4da2d5f082,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:50.049Z
tr_6315fd2e1f864e06aa99051a1c78a9f3,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:50.038Z
tr_238374a34cf44dbcb6385ef7196105fa,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:49.856Z
tr_5a68fb40d03d47ac9ac356724d979ad1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:49.716Z
tr_ee9d5a21c3ac406f8078c400eeb5b452,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5654,5)","(884400,4,EUR)","(500,2,EUR)",2024-09-03T14:26:49.624Z
tr_4ca43c29b4d2482fa90540bbc956dcee,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:09.194Z
tr_66c220469d834d68953c15fd50fcc2b8,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:08.369Z
tr_db1a6487ea464d81a07df3779434dc6c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:07.856Z
tr_8cf9e3f7eab84693b2a3bf27b64821c1,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:06.613Z
tr_2eefbd3696cc4ca4b915542f07cbdc71,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:05.931Z
tr_6114e589a00b48c48a842a4c408d585a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:05.311Z
tr_aba10d0f2e1c441f9dcd0e3d2265d639,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:05.044Z
tr_077e6d3bf1014a71a510d8e30be0379a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:04.656Z
tr_df6b8903f42f447488899ca41860808a,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:04.608Z
tr_e2e3c3f6e61d4fe3855386e1e83d0789,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:04.304Z
tr_c3359712b7154fe5ae91a4debf2d1653,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:04.054Z
tr_b590ea3896644c20b40b34a6bdff2abe,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:04.047Z
tr_3855895f0c1c4728b7b73c5c9d73ff6e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(4000,5)","(888320,4,EUR)","(355,2,EUR)",2024-09-03T13:33:03.663Z
tr_e13c7e651b1b416191adc2d4f7658619,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:03.263Z
tr_c1795d3eae984a7c9327d00aa6676a4c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:02.846Z
tr_753d9acfc0494bcc9b99967c92918d9c,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:02.780Z
tr_8117a9f572e24773a7ffc79e37517b64,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:33:02.378Z
tr_ce0e2e33070e4386969df8866576e7ee,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:52.530Z
tr_f5f028ec1f99417fb5688adff4477165,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:44.161Z
tr_17dff5cb3eca4668880c9544b855bd21,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:36.007Z
tr_76a53805184343b694222a49ccdc88e5,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:27.149Z
tr_a53c5e14bf84479cb721e56eec7d6405,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:19.570Z
tr_bb25b56cc0c046d9acd7363afc82d78b,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:09.150Z
tr_6606fb662a6a4eb79d9e40118f224892,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:32:01.193Z
tr_0a18aafdc4cd4ee9969ef31405bceeaf,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:31:53.491Z
tr_38741c2556ff40af985bcd311700e7d6,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:31:45.847Z
tr_982fa8c014c34e15b4032de116cc7d26,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:31:38.781Z
tr_dc31deebcfc64f4688c479f736bbf41e,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(6000,5)","(888320,4,EUR)","(532,2,EUR)",2024-09-03T13:31:32.019Z
tr_92ef26b0703848989a6c54a94546eca9,cusa_e33eb1c5553b4f68ab6891a979d3891b,sell,IE00B441G979,"(2000,5)","(888320,4,EUR)","(177,2,EUR)",2024-09-03T13:31:25.362Z
tr_9df973b1676d49f8a7e5fac533a00fa7,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:29.821Z
tr_1ddc0eda515341fa8946af59f4400e8d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:29.454Z
tr_5d6308e1165446b4a189df72cb65b251,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:29.295Z
tr_3448ed6b3e0242078d31be2e905272e3,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:28.697Z
tr_6a49872230f749d5a6378cb672a88be1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:28.081Z
tr_979a606026054b95ab0af6b3f29cd619,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:28.051Z
tr_57b01b7591fb49598f1eaa24c873e48d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:27.617Z
tr_13995b2f28364b4b9def212ecf9927e2,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:25.829Z
tr_4c4294f8efd94efaba7f8ceb0406704b,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:22.781Z
tr_7ac8908535fc47a7827fee4695c782d1,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:22.710Z
tr_9c8067c6842b44cf83e3a7ddf1e03e01,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:22.256Z
tr_80883c2e131e42788a8b5fbc70867b0c,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:19.705Z
tr_806ea5dc65ff4b778efb6c07f823917d,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:19.564Z
tr_714f43e88e6c45b8bfd506005aede6b7,cusa_eab68ea4b8b2432480aab714bd739579,buy,DE0005933931,"(6559,5)","(1524600,4,EUR)","(1000,2,EUR)",2024-09-03T13:30:19.285Z
tr_1e880dcc4e80445584cc39ee988b1b55,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:18.678Z
tr_5d1d0a8b1f9841cb8d00b4befb446e24,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:17.209Z
tr_f8b6696547bf4cc4a47ef38df9c5676a,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:15.709Z
tr_3442f1532c5f40b8a7fb7855615700de,cusa_e33eb1c5553b4f68ab6891a979d3891b,buy,IE00B441G979,"(5618,5)","(890040,4,EUR)","(500,2,EUR)",2024-09-03T13:30:14.737Z
